step,value,wall_time,timestamp,seed,model,run_name
1,50.0,1752678073.101024,2025-07-16 17:01:13.101024,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
2,50.0,1752678150.0644317,2025-07-16 17:02:30.064432,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
3,50.0,1752678226.087808,2025-07-16 17:03:46.087808,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
4,48.0,1752678302.4370806,2025-07-16 17:05:02.437081,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
5,49.0,1752678378.465756,2025-07-16 17:06:18.465756,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
6,47.0,1752678455.4813964,2025-07-16 17:07:35.481396,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
7,45.0,1752678532.1849916,2025-07-16 17:08:52.184992,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
8,43.0,1752678608.5161507,2025-07-16 17:10:08.516151,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
9,36.0,1752678684.5465443,2025-07-16 17:11:24.546544,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
10,35.0,1752678760.1462402,2025-07-16 17:12:40.146240,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
11,31.0,1752678836.310469,2025-07-16 17:13:56.310469,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
12,33.0,1752678912.3092685,2025-07-16 17:15:12.309268,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
13,29.0,1752678988.3092608,2025-07-16 17:16:28.309261,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
14,29.0,1752679064.4811532,2025-07-16 17:17:44.481153,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
15,28.0,1752679140.6312366,2025-07-16 17:19:00.631237,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
16,28.0,1752679216.2322183,2025-07-16 17:20:16.232218,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
17,30.0,1752679293.0395193,2025-07-16 17:21:33.039519,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
18,29.0,1752679369.3370757,2025-07-16 17:22:49.337076,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
19,29.0,1752679445.1536338,2025-07-16 17:24:05.153634,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
20,28.0,1752679521.2423542,2025-07-16 17:25:21.242354,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
21,29.0,1752679597.6717641,2025-07-16 17:26:37.671764,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
22,27.0,1752679673.885317,2025-07-16 17:27:53.885317,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
23,28.0,1752679750.4709935,2025-07-16 17:29:10.470994,924,IWAE,IWAE_experiment_20250716_152742_IWAE_0.001_80_20_0.01_50_5_KaimingNormal_924
